start	end	original_text
2281.0	2287.0	"[SPEAKER name=""Sanjana Quasem""} So, Ramadan is a very huge spiritual -- it's a time of spiritual reflection and growth."
2287.0	2295.0	"[SPEAKER name=""Sanjana Quasem""} And oftentimes -- in terms of how it's celebrated and how that manifests -- oftentimes individuals usually put together Ramadan goals or certain things you want to work towards."
2295.0	2302.0	"[SPEAKER name=""Sanjana Quasem""} I know for myself, these are things where there are actions like, ""I want to read these things"" or ""I want to pray this much"","
2302.0	2306.0	"[SPEAKER name=""Sanjana Quasem""} but I also -- a lot of it is also just me growing as a person."
2306.0	2309.0	"[SPEAKER name=""Sanjana Quasem""} One of the things that Islam does is that it was sent to perfect our character."
2309.0	2315.0	"[SPEAKER name=""Sanjana Quasem""} So, as a Muslim, our main goal in life is to perfect our character."
2315.0	2324.0	"[SPEAKER name=""Sanjana Quasem""} A lot of the things that we are meant to do to be good people is just -- really, that is what Islam tells us to do."
2324.0	2329.0	"[SPEAKER name=""Sanjana Quasem""} So, oftentimes Ramadan is one of those times where I'm like, ""OK. Well, is is this what I am working towards?"
2329.0	2342.0	"[SPEAKER name=""Sanjana Quasem""} Am I a person who practices kindness? Am I a person who is honest whenever I can? Am I a person who gives back to community? Am I a person who makes time for my parents even though things are busy?"""
2342.0	2349.0	"[SPEAKER name=""Sanjana Quasem""} So really Ramadan for me is a time to not only learn about my religion and ensure that I am kind of staying connected to that,"
2349.0	2356.0	"[SPEAKER name=""Sanjana Quasem""} but also make those personal goals to perfect my character, which is one of the things that Islam was sent for Muslims to do."
2356.0	2358.79	"[SPEAKER name=""Sanjana Quasem""} I'll leave some time in case others want to add to that."
2364.0	2371.0	<i>Sabir Rahman</i>: Ramadan is like Lent for Catholics, like Passover for Jews, and similar --
2371.0	2390.0	"[[Sabir corrected by someone without a mic]] 
<i>Sabir Rahman</i>: Yom Kippur. You don't -- Jews don't fast on Passover? They should, they should. [[laughs]] Yom Kippur. [[laughs]]"
2390.0	2401.0	<i>Alissa Stern</i>: OK, well thank you so much. Unfortunately, we are out of time, but I hope that our guests will stay for a few minutes in the Nixon room, so that you'll have a chance to ask them questions.
2401.0	2410.0	<i>Usman Sawar</i>: Also, if anyone ever wants to visit MCC, learn more about Islam, learn more about Muslim, or even see our center, see me and I'll get you my card.
2410.0	2414.0	<i>Usman Sawar</i>: We have some tote bags. Please feel free to take a tote bag if you like.
2414.0	2421.0	<i>Alissa Stern</i>: And please come back at 3:30 when Usman will be in conversation with Hena Khan, who is a Muslim-American writer.
2421.0	2428.0	<i>Alissa Stern</i>: So, we hope to see you then, and please enjoy the rest of the day. Thank you so much for coming.
2428.0	2440.536	[[clapping, background noise]]
