start	end	original_text
2052.0	2066.0	<i>Adriel Lewis</i>: And so someone like Dumbfoundead will rock a crowd that's, you know, a completely diverse crowd in L.A and then go over to Seoul and rock a crowd in South Korea and-and in front of a wholly Korean audience.
2066.0	2080.0	<i>Adriel Lewis</i>: And so you really kind of see folks who aren't as, uh, worried about trying to hide the fact that they are Asian. Which I think was kind of like, a-an underground phenomenon of-of the 90's and-and early 2000's, um, and yeah.
2080.0	2098.0	<i>Adriel Lewis</i>: I think-- I think one more thing that's also really interesting is the kind of the bilingual aspect that has kind of incorporated itself into his music. But I think, you know-- I don't know if you have Andersen .Paak on the playlist but I think he's a-- he's a great example of someone who actually you know he is-- he is, uh, Black and Korean.
2098.0	2117.0	<i>Adriel Lewis</i>: He actually came up largely in-in Asian American hip-hop community, uh, playing with like Dumbfoundead and folks like that. And then he got taken on by Dr. Dre and is now kind of in the same camp with like Kendrick Lamar. But he still rocks, you know, he recently rocked Cam Fest which is, uh, an Asian American media festival.
2117.0	2124.34	<i>Adriel Lewis</i>: And you see these artists who are reaching this mainstream success but still, kind of, tapping back into their Asian American, uh, organizing grassroots.
2126.0	2128.0	<i>Speaker 1</i>: And in terms of mainstream success
2128.0	2130.0	<i>Speaker 1</i>: we would be remiss in not, uh,
2130.0	2132.0	<i>Speaker 1</i>: acknowledging the number one biggest hit
2132.0	2134.0	<i>Speaker 1</i>: of an Asian-American rap group
2134.0	2136.0	"<i>Speaker 1</i>: which is ""Like a G6"" by"
2136.0	2138.0	<i>Speaker 1</i>: Far East Movement, um,
2138.0	2139.0	<i>Speaker 1</i>: Let me play this real quick and
2139.0	2140.0	<i>Speaker 1</i>: we'll follow this with some comments
2140.0	2143.0	<i>Speaker 1</i>: though I'm sure most people here probably heard this song at some point,
2143.0	2145.0	<i>Speaker 1</i>: maybe too much.
2145.0	2147.0	"[[music starts]] 
<i>song lyric</i>: Poppin' bottles in the ice"
2147.0	2149.0	<i>song lyric</i>: like a blizzard
2149.0	2151.0	<i>song lyric</i>: When we drink we do it right
2151.0	2152.0	<i>song lyric</i>: gettin' slizzard
2152.0	2155.0	<i>song lyric</i>: Sippin sizzurp in my ride (in my ride)
2155.0	2157.0	<i>song lyric</i>: like three six
2157.0	2159.0	<i>song lyric</i>: Now I'm feelin' so fly
2159.0	2160.0	<i>song lyric</i>: like a G6
2160.0	2164.0	<i>song lyric</i>: like a G6 x2
2164.0	2166.0	<i>song lyric</i>: Now I'm feelin' so fly
2166.0	2168.0	<i>song lyric</i>: like a G6
2168.0	2171.0	<i>song lyric</i>: like a G6 x2
2171.0	2174.0	<i>song lyric</i>: Now I'm feelin' so fly
2174.0	2176.0	<i>song lyric</i>: like a G6
2176.0	2178.0	<i>song lyric</i>: Gimme that Moet (et)
2178.0	2180.0	<i>song lyric</i>: Gimme that Crystal (tal)
2180.0	2183.0	<i>song lyric</i>: Ladies love my style, at my table gettin' wild
2183.0	2185.0	"[[music fades]] 
<i>song lyric</i>: Get them bottles poppin', we get that drip and that drop"
2185.0	2187.0	<i>Speaker 2</i>: That's enough, that's enough.
2187.0	2189.0	<i>Speaker 1</i>: Patrick is exercising the DJ's prerogative to cut off a song
2189.0	2190.0	<i>Speaker 1</i>: he doesn't want to listen to that long
2190.0	2191.0	[[audience laughs]]
2191.0	2195.0	<i>Speaker 1</i>: Um, this was what, 2012, 2010?
2195.0	2196.0	<i>Speaker 1</i>: I'm losing track of my years now
2196.0	2199.0	<i>Speaker 2</i>: No, it was- was it earlier than that?
2199.0	2201.0	<i>Speaker 1</i>: It was around 2009, 2010 I think
2201.0	2202.0	[[audience member]] MySpace era
2202.0	2203.0	<i>Speaker 1</i>: Uh, yeah MySpace era
2203.0	2205.0	"<i>Speaker 2</i>: ""The end of MySpace"""
2205.0	2207.0	<i>Speaker 1</i>: I mean what's notable about Far East Movement
2207.0	2209.0	<i>Speaker 1</i>: even though that song is very, like,
2209.0	2212.0	<i>Speaker 1</i>: EDM influenced, it's very, what you could describe
2212.0	2213.0	<i>Speaker 1</i>: as very pop mainstream,
2213.0	2215.0	<i>Speaker 1</i>: Far East Movement themselves, their roots are really in
2215.0	2218.0	<i>Speaker 1</i>: a lot of the, kind of, underground spaces, that um,
2218.0	2220.0	<i>Speaker 1</i>: that Angel was just describing and
2220.0	2221.0	<i>Speaker 1</i>: the crew themselves they're sort of like this
2221.0	2226.0	<i>Speaker 1</i>: kind of Er-Asian-American group because they have a Korean-American, uh I think a
2226.0	2231.0	<i>Speaker 1</i>: Japanese-American and a Filipino-American DJ as part of the trio, um
2231.0	2236.0	<i>Speaker 1</i>: And they really got their start performing largely in Korea Town, Los Angeles, um
2236.0	2241.0	<i>Speaker 1</i>: ya know bars and venue spaces before eventually crossing over on the strength of
2241.0	2244.0	"<i>Speaker 1</i>: kind of club dance hits like ""Like a G6."""
2244.0	2247.0	<i>Speaker 1</i>: But what's notable is that I mean this song
2247.0	2250.0	<i>Speaker 1</i>: was the number 1, hit number 1 around, again, around
2250.0	2257.0	<i>Speaker 1</i>: 2010, but that had been, you know, 30 plus years in the making in terms of for an Asian-American
2257.0	2261.0	<i>Speaker 1</i>: In fact, they were not only the first Asian-American rap group to get a number 1,
2261.0	2266.0	<i>Speaker 1</i>: they were the first Asian-American group of any genre to have a number 1 pop hit since
2266.0	2271.0	<i>Speaker 1</i>: The Jets in the 19-- the mid 1980's who were a Tongan family. And so,
2271.0	2275.0	<i>Speaker 1</i>: or first Asian Pacific Islander groups. So, it had taken
2275.0	2280.0	<i>Speaker 1</i>: 30 years for another Asian-American to kind of rise to the top of the pop charts in any genre,
2280.0	2283.0	<i>Speaker 1</i>: it doesn't matter if it's Hip-Hop, Rock, whatever, um
2283.0	2286.0	<i>Speaker 1</i>: which very notable, and it kind of speaks for the ways in which Asian-Americans are largely
2286.0	2290.0	<i>Speaker 1</i>: absent from the Pop landscape. Um, Patrick and I last night,
2290.0	2294.0	<i>Speaker 1</i>: we also wanted to sort of share an example of the fact that just, I mean, a lot of the examples
2294.0	2299.0	<i>Speaker 1</i>: we played, I think have reflected a certain kind of consciousness, a certain kind of positivity,
2299.0	2305.0	<i>Speaker 1</i>: but certainly, there is a lot of very ignorant Asian-American rap out there as well,
2305.0	2309.0	<i>Speaker 1</i>: and the choices are really, there is a bountiful number of ones to choose from.
2309.0	2314.0	<i>Speaker 1</i>: Uh, we went with a group, an artist, perhaps, a pertinently named Stupid Young,
2314.0	2319.0	<i>Speaker 1</i>: uh, who is a Cambodian-American rapper from uh Long Beach, California. This is a song
2319.0	2320.0	"<i>Speaker 1</i>: called ""Don't Worry About Me"""
2320.0	2321.0	[song starts]
2321.0	2323.0	<i>song lyric</i>: Don't worry about me, I'm good
2323.0	2326.0	<i>song lyric</i>: They never seen a young Asian this hood
2326.0	2328.0	<i>song lyric</i>: so imma let 'em know, you're professional, 'nuff to blow,
2328.0	2331.0	<i>song lyric</i>: flexin so I get, fresh and dressed in clothes to get the dough
2331.0	2335.0	<i>song lyric</i>: uh, watcha know bout that? Eastside Long Beach I put that on the map,
2335.0	2338.0	<i>song lyric</i>: so every time I come around [bleeped out] bout 'dat,
2338.0	2340.0	<i>song lyric</i>: cuz they know they never met a youngin like me around
2340.0	2343.0	<i>song lyric</i>: they say they like my style and the way I get down.
2343.0	2346.0	<i>song lyric</i>: All them haters talking tell 'em shh don't make a sound. Cuz I'm
2346.0	2349.0	<i>song lyric</i>: back in the scene, and I'm back with my team. Gotta
2349.0	2351.0	<i>song lyric</i>: get them Benjamins I keep them stacks in my jeans. Uh,
2351.0	2354.0	<i>song lyric</i>: and I take yo [bleeped out],
2354.0	2356.0	<i>song lyric</i>: like that ain't yo [bleeped out]
2356.0	2362.0	<i>song lyric</i>: [background vocals]
2362.0	2363.0	<i>song lyric</i>: All eyes on me and my clique
2363.0	2365.0	[song fades]
2365.0	2367.0	<i>Speaker 2</i>: I want to push back a little bit, I think we were, before
2367.0	2369.0	<i>Speaker 2</i>: before we played this song we kind of, we were kind of hatin' a little bit on him,
2369.0	2376.0	<i>Speaker 2</i>: but it's actually from, uh, a social-political perspective, it's a pretty powerful song.
2376.0	2380.0	<i>Speaker 2</i>: Cuz this is a Cambodian-American living in Long Beach, uh, that's putting music out.
2380.0	2385.0	<i>Speaker 2</i>: And, so, the song itself is a great representation of
2385.0	2390.0	<i>Speaker 2</i>: where Cambodian-Americans are, in like a social, political, economic
2390.0	2394.0	<i>Speaker 2</i>: scene in the United States, also within Asian-America. Cuz one thing that's always
2394.0	2400.0	<i>Speaker 2</i>: conflated is Asian-America is a really complex monocurve for peoples, right? I mean,
2400.0	2403.0	<i>Speaker 2</i>: there's a lot of different experiences, so, you have, uh,
2403.0	2407.0	<i>Speaker 2</i>: the East Asian experience, you have folks that might represent that like
2407.0	2411.0	<i>Speaker 2</i>: Far East Movement. Then you have Young Stupid, ya know living in
2411.0	2414.0	<i>Speaker 2</i>: the hood of uh, Long Beach. Um, so,
2414.0	2418.0	<i>Speaker 2</i>: I think it's important that we do play it and recognize like the--
2418.0	2419.0	[speaker 1 interrupts]
2419.0	2422.0	<i>Speaker 1</i>: I mean, I think that grand point is that there's a spectrum
2422.0	2425.0	<i>Speaker 1</i>: Asian-Americans are involved in sort of every version of Hip-Hop that's out there,
2425.0	2429.0	<i>Speaker 1</i>: including trap, ya know. And I don't think it's a bad song aesthetically,
2429.0	2432.0	<i>Speaker 1</i>: but again, it's very different than, let's say, what the Mountain Brothers are doing.
2432.0	2433.0	<i>Speaker 2</i>: Right, right
2433.0	2437.0	<i>Speaker 1</i>: and that's part of the point of that. Um, we'll end with an artist that angel had mentioned,
2437.0	2440.0	<i>Speaker 1</i>: which is a Korean-American rapper out of Los Angeles named Dumbfounded,
2440.0	2443.0	<i>Speaker 1</i>: and I kind of wish we had the ability to project video here, because
2443.0	2448.0	<i>Speaker 1</i>: a lot of, the kind of impact of this song is really made manifest in the video that accompanies it.
2448.0	2456.3	"<i>Speaker 1</i>: But it's a song called ""Safe"" that he recorded months ago, and it's really about the lack of media representation of Asian-Americans in popular media."
2463.0	2479.0	[[Music]] that was the first mistake, who said I was safe
2479.0	2480.0	pew, pew, pew, pew
2480.0	2485.0	The other night I watched the Oscars the roster of the only yellow men were all statues Woah, yeah
2485.0	2489.0	We a quarter where the population there's a room of 1 percenters laughing at you, yeah
2489.0	2494.0	Fuck a bamboo ceilin, guess I gotta play the villain
2494.0	2499.0	ODB up at the Grammys on the mic like Wu-Tang is for the children!
2499.0	2503.0	Bruce Jenner is a woman, OJ was acquitted, Kim K is a hero,
2503.0	2507.0	The sky is the limit, any minute now they gon' let an Asian brotha' get a lead role,
2507.0	2510.0	shots fired, Imma reload
2510.0	2512.0	never saw this side of Chino
2512.0	2517.0	He was always quiet keeping to himself, never messed with anybody else that's the Jonathan that we know
2517.0	2521.0	Seems so safe 'til one day... [[music slowly fades out]]
2521.0	2530.0	"[[Speaking]] 
<i>Speaker 1</i>: So the song is called Safe, the artist is Dumbfoundead. I do encourage people to check out their video because it really plays directly with this idea of the absence of Asian Americans in popular media."
2530.0	2538.0	<i>Speaker 1</i>: So, again this was just like a twelve-thirteen song sampler we could've done, easily sometimes, something ten times the length of it.
2538.0	2546.0	<i>Speaker 1</i>: Um anything else you wanna add before we turn things over to the audience? Questions or comments from [[indistinguishable]] --anything you wanna add?
2546.0	2553.0	<i>Speaker 1</i>: Alright, anything you guys wanna ask, wanna add, comment on, etc. Don't be shy.
2553.0	2555.0	<i>Speaker 1</i>: Yes, yes sir?
2555.0	2560.0	<i>Audience Member</i>: [[inaudible question]]
2560.0	2563.0	<i>Speaker 1</i>: The question is about K-Pop and its popularity.
2563.0	2569.0	<i>Speaker 1</i>: I think that's actually a fantastic question because what's interesting is, um this was about maybe two years ago,
2569.0	2576.0	<i>Speaker 1</i>: but Young Money which is, uh Lil' Wayne's label signed a, uh a K-Pop act to their label, which seemed very odd at the time
2576.0	2585.0	<i>Speaker 1</i>: and initially the thought was, this would be a way to sort of break um, you know an Asian, that, that young money wanted to use this act to break in,
2585.0	2587.0	<i>Speaker 1</i>: to help them break into the American Market.
2587.0	2597.0	<i>Speaker 1</i>: But it actually seems much more strategic in the other way, is that by signing a K-Pop act, it was a way for Young Money to get into the K-Pop market because it's so incredibly lucrative.
2597.0	2603.0	<i>Speaker 1</i>: So I don't know if it's necessarily helping or hurting, um I think we're still in the early era
2603.0	2609.0	<i>Speaker 1</i>: in which-- what Asian American, or just any kind of American artist-- their ability to kind of enter into the K-pop market
2609.0	2613.0	<i>Speaker 1</i>: and does that bridge back to the U.S, I think, is still an open question.
2613.0	2622.0	<i>Speaker 1</i>: Um, certainly K-Pop is incredibly popular amongst Americans, but whether or not it's helping, let's say, a Korean American, artist break into the American Pop market,
2622.0	2631.0	<i>Speaker 1</i>: I don't think I've seen a lot of evidence of that yet. It is helping maybe some Korean artists gain some notoriety here, but not like in any immense way.
2631.0	2642.0	<i>Speaker 2</i>: Yeah, I think also that's one of the things that's interesting about, when you-- when you start talking about Asia, 'cause, for example, in Japan, you have these people who are like, like really students of hip hop.
2642.0	2650.0	<i>Speaker 2</i>: Like they've, like, studied-- studied y'know like how hip hop came out of the South Bronx and they kind of like have a Wikipedia understanding of it.
2650.0	2658.0	<i>Speaker 2</i>: You know, like if they breakdance, they kind of have a very, uh, maybe, maybe like their movements are very accurate but they grew up in a
2658.0	2664.0	<i>Speaker 2</i>: very different environment, of course, than what hip hop came out of and the spirit of hip hop.
2664.0	2674.0	<i>Speaker 2</i>: Where in Korea, K-pop started off very much similar to like, pop, R&-- not R&B, but pop singing like Katy Perry kind of stuff,
2674.0	2684.0	<i>Speaker 2</i>: but they started incorporating rapping into it but still continued calling it K-pop and so you have an artist like G-Dragon,
2684.0	2693.0	<i>Speaker 2</i>: who, if you watch a music video, he has very Pharrell, Andre 3000 kind of tendencies, but he's participating in K-pop as a genre.
2693.0	2700.0	<i>Speaker 2</i>: But when Pharrell goes to Korea, he's like hanging out and touring with G Dragon and so,
2700.0	2711.0	<i>Speaker 2</i>: then you have this blending where folks from different musical communities are now kind of intersecting with each other in kind of interesting ways.
2711.0	2718.0	<i>Speaker 2</i>: I guess another really weird and interesting case study would be K-Trap.
2718.0	2723.0	<i>Speaker 2</i>: Which is, in different Asian countries, I think actually because, y'know, all of us are talking about dissertations.
2723.0	2734.0	<i>Speaker 2</i>: I can write a dissertation-- or not-- about Asian Trap music and how folks in Asia are getting access to Trap,
2734.0	2746.0	<i>Speaker 2</i>: which is coming out of the American South and I think because of the syllables and the way that you deliver Korean as a language,
2746.0	2755.0	<i>Speaker 2</i>: or Japanese as a language, it kind of lends itself to Trap-- and that kind of rhythmic tone-- as opposed to maybe, earlier forms of rapping.
2755.0	2762.0	<i>Speaker 2</i>: So you had uh... What's his name - that came out with K Trap?
2762.0	2763.0	[[Audience response: Keith Ape]]
2763.0	2773.0	<i>Speaker 2</i>: Keith Ape, right, so Keith Ape came out with a song and it was very much borrowing from Trap music
2773.0	2782.0	<i>Speaker 2</i>: and then they had a remix with ASAP Ferg and Dumbfoundead and Father, so then you have all these Southern trap artists who heard this Korean song
2782.0	2786.0	<i>Speaker 2</i>: and was like I wanna hop on that, and then there's this really interesting kind of exchange in that way.
2786.0	2800.0	<i>Speaker 3</i>: Can I answer real quick? The K-pop thing, I think it's just another step in the changing ways that Asian Americans, specifically Asian American males, are now getting cooler, right, the concept being cool.
2800.0	2807.0	<i>Speaker 3</i>: Umm... I can translate back to America's Best Dance Crew, like when that came out, and umm, what's that group called? The...
2807.0	2808.0	<i>Speaker 1</i>: Jabbawockeez?
2808.0	2816.0	<i>Speaker 3</i>: Jabbawockeez! You know, Filipino-American crew... They got on TV, they were killin it, and then suddenly it lasts like 10 years.
2816.0	2824.0	<i>Speaker 3</i>: I guess there's definitely a change in the landscape in how Asian Americans, Asian American males, and pop landscape are perceived.
2824.0	2836.0	<i>Speaker 1</i>: A lot of that is based around the performance of sort of, like, conventional black masculinity, which is a really deep point to try to end with because you can open up a whole lot of discussion around that.
2836.0	2840.0	<i>Speaker 1</i>: Can we go over one more question, Sojin? Alright.
2840.0	2840.72	<i>Speaker 1</i>: Anyone? Yes.
2861.0	2877.0	<i>Speaker 1</i>: Th-- the question is how does Cibo Matto, which is a pair of Japanese, um, artists, who were at the time living and recording-- I think-- in New York, um and they had sort of a, you know, a kind of a moment with their album in 1994, how do they fit into this narrative, um, I mean do you-- do you have any thoughts?
2877.0	2890.0	<i>Speaker 1</i>: I mean to me they kind of don't if only, an-- and, I mean a lot of these- a lot of these distinctions between where is the line between Asia and Asian American are-- are they're fluid, they're arbitrary to a certain extent, uh
2890.0	2899.0	<i>Speaker 1</i>: and I think partially because Cibo Matto were Japanese nationals, even if they were recorded in the US, I don't think that is the same way as a lot of the artists that we're talking about,
2899.0	2908.0	<i>Speaker 1</i>: who were either the children of immigrants growing up, born and raised in the US, or have spent at least the bulk of their lives here and so, and again, you could argue that's a very arbitrary distinction,
2908.0	2921.0	<i>Speaker 1</i>: but someone like Irocki Rivera, who's Filipino American, born and raised in the Bay Area, to me is different than people who are Japanese by nationality and ethnicity who happen to record an album in the US, that got-- that made waves in the US
2921.0	2928.0	<i>Speaker 1</i>: now of course, to a non Asian listener, maybe there is no difference at all, as long as they see an Asian face that's really what-- where the difference lies
2928.0	2950.0	<i>Speaker 1</i>: I think for Asian Americans, we have a very long history of trying to remind people that we're American and Asian American but we're not necessarily Asian Asian because those kind of separations around geo-- geography and nationality and identity become very important, if we always are constantly feeling like we're marginalized for not being sufficiently American enough, if that makes sense, yeah.
2950.0	2961.0	<i>Speaker 2</i>: And I think also like, Cibo Matto, the-the community that they participated in, genre wise, was kind of, you know, more-more on like the indie, kind of rock scene.
2961.0	2972.0	<i>Speaker 2</i>: And so, even though they did have tracks where they were, like, rapping, or where they were, like, doing poetry, um, I don't think that, you know,  like, you definitely didn't find them in the hip hop section of record stores.
2972.0	2980.0	<i>Speaker 2</i>: I think they-they weren't trying to turn the urban charts. But I think, also, in a lot of ways they, uh, were very much ahead of their time because now, you know like we were saying earlier,
2980.0	3000.0	<i>Speaker 2</i>: you know, like, when you have folks who are, you know, grew up in Asia but are now nationals in the US and then, also, Asian Americans who grew up in-- you know, like in K-Pop, you have a lot of the biggest stars actually born and raised in the US and then moved to Korea and found like massive fame that they, you know, would not have found in the US with this kind of landscape.
3000.0	3015.0	<i>Speaker 2</i>: And then, from there, they very much, in Korea, they very much take them on as Koreans even though they were, like, maybe raised in California or something. And so, I think Cibo Matto definitely came out, uh, at a time where, uh, that just- you know, the politics of grace,
3015.0	3036.0	<i>Speaker 2</i>: the understandings of-- of, you know, like genres blending into each other at the time, I think, like, rock and hip hop were very segregated from each other. I remember that when rappers would try to do, like, rock songs, they would always have, like, really basic electric guitar riffs, uh, you know, like hair metal kind of thing, and so, that, I think that that has changed a lot, but, um
3036.0	3054.0	<i>Speaker 2</i>: I would say where you get Chibo Matto kind of actually entering the hip hop sphere is with the producer, right, so, uh, Dan the Automator started working with Chibo Matto. So, Dan the Automator is a Japanese American from the Bay Area, uh, and actually, had his hand in a lot of hip hop classics.
3054.0	3075.0	<i>Speaker 2</i>: So, Kool Keith, Dr. Octogon, he produced that, uh, later on, Del the Funky Homosapien, also out of- out of the Bay area, he produced Deltron 3030, but these are all kind of, like, cult classic underground hits, uh, and I guess like, the-the track, or the album that folks recognize the most would be when Automator uh, did the first Gorillaz album.
3075.0	3093.0	<i>Speaker 2</i>: And so, with Gorillaz you have- you have, um, uh, uh, who was it, Damon Albarn who-who is from Blur, you have Automator, who has, uh, a lineage of, like, you know, hip hop classics, you have Del the Funky Homosapien, and then you have one of the members of Chibo Matto.
3093.0	3113.0	<i>Speaker 2</i>: And they all kind of like mashed up in like, the late '90s, like right at the time when hip hop, uh, and rock, and internet music all started kind of, like, blending together. And so, I think the first Gorillaz album is like an interesting kind of case study where you can't really fit it in one genre, and you can't really even fit it in one country because all the different people that participated in that project.
3113.0	3132.0	<i>Speaker 1</i>: Unfortunately we have to wrap up, you guys have been great, thank you for staying with us this whole time. Um, just as a quick reminder, Patrick and I are going to be doing a, uh, Buscuit history of DJ styles, not necessarily Asian American specific, but a history of DJ styles, uh, today at 2:45 just across the way at the studio.
3132.0	3136.0	<i>Speaker 1</i>: So, if you like us, come back and catch us then, but otherwise, thank you so much for coming, uh, out this afternoon.
3136.0	3137.0	<i>Speaker 2</i>: Thank you.
3137.0	3149.0	<i>Speaker 2</i>: One more plug, too, in case you're interested, uh, at Asian American conditioning, uh, if you go down to the Arts and Industry Building at 1:15, uh, we'll be featuring another artist from the, uh, Filipino American Soundscapes program.
3149.0	3166.0	<i>Speaker 2</i>: Her name is Lo Leaf. She has worked with, like, King Grit and Flying Locust and definitely coming out of the LA Electronic/R&B scene so, uh, she'll be there with her keyboard and her harp playing, uh, and then also, tonight, uh, unfortunately this is a 21 and up event, but, uh, uh, at from 7:00-9:00 pm,
3166.0	3180.0	<i>Speaker 2</i>: Bamboo and Lo Leaf will be playing full sets over on U Street at Tropicalia. Uh, it's a free event, and so come through to that if you're looking for something that's, uh, kind of, maybe, closer, or further, to home, so, thanks y'all.
3180.0	3192.0	[Speaker 3] Thank you! Please, uh, join me in thanking, once again, Angelo Lewis, Oliver Wang, and DJ Patrick.
3192.0	3195.0	[Clapping]
3195.0	3216.22	[Speaker 3] Our next session here on On the Move is 1:00 and every hour until 5:00, um, while you are waiting, um, please take the time to map your own immigration experiences on either of the red walls, and our visual display is at Arts and Industry. So, see you at 1:00, for forced Japanese migration internment camps during World War II.
3223.0	3223.272	[[Silence]]
