start	end	original_text
1998.0	2005.0	<i>Speaker 3</i>: So, I kinda grew up with this shelf of Asian-American literature, and just like language kind of everywhere,
2005.0	2012.0	<i>Speaker 3</i>: which is not very common in Japanese-American communities. So I kinda grew up knowing about the camps in pretty good detail for most of my life,
2012.0	2021.0	"<i>Speaker 3</i>: not fully understanding what they were all about, but knowing that- I remember the first Chapter Book I read was called, ""Journeys to Topaz"" by Yoshiko Uchida,"
2021.0	2031.0	<i>Speaker 3</i>: which is about a young girl's trip - a young girl's camping experience. And I remember getting this feeling in the back of my neck. I was probably about six or seven years-old,
2031.0	2044.0	<i>Speaker 3</i>: and not truly understanding that feeling when I read it, but knowing that it affected me really deeply. Flash forward to me being thirteen. I had moved to [[?]]; I grew up in Canada.
2044.0	2057.0	<i>Speaker 3</i>: I moved to New Jersey when I was thirteen, in August of 2011. Moved to the suburbs of New Jersey, which was forty minutes out of New York, so it was a commuter town for New York. But a month after we moved there, 9-11 happened.
2057.0	2065.0	<i>Speaker 3</i>: So, immediately, I am sure many of you remember, immediately, American flags started blooming everywhere.
2065.0	2072.0	<i>Speaker 3</i>: So, I became fascinated with American flags 'cause growing up in Canada, you don't have the patriotism you have down here.
2072.0	2078.0	<i>Speaker 3</i>: It's kinda like, you know, your proud of beavers and maple syrup; and here it's, like, flags.
2078.0	2088.0	<i>Speaker 3</i>: So, it's like, we get here, and immediately there are flags everywhere. And I remember one day counting the flags on the way from our house this location,
2088.0	2093.0	"<i>Speaker 3</i>: and coming home to dinner saying, ""Oh, I counted a hundred and twenty-eight flags,"" and my mom just being stone-faced."
2093.0	2103.0	<i>Speaker 3</i>: And sure, my mom, my mom, the daughter of folks who had been in camp, who has spent her life researching and learning about the camps, was just really deeply affected by that.
2103.0	2118.0	<i>Speaker 3</i>: But, I didn't understand that either. A week after 9-11, [[?]] [[?]], a Sikh gas station attendant was killed in Texas. And when I read that, it was the moment I realized what racism was, in practice.
2118.0	2129.0	<i>Speaker 3</i>: I had understood the concept of racism, but understand seeing how an event, like a tragedy like 9-11, while we were still mourning those who were dead, we suddenly had to be praying for those who were alive.
2129.0	2138.0	<i>Speaker 3</i>: We really had to start worrying about our brothers and sisters who were brown. So, that was the moment that I understood how racism is a practice, and understood what happened in the camps.
2138.0	2153.0	<i>Speaker 3</i>: I was able to take this camp experience and apply it to the present day. And from that moment forward, I kinda have used that as a framework to better understand racism on both, on the social level and a systemic level.
2153.0	2164.0	<i>Speaker 3</i>: Understanding that it's larger than just, you know, black versus white, versus yellow, versus ,you know, whatever. It's not just about let's segment groups out and see who's -
2164.0	2171.0	<i>Speaker 3</i>: There are power dynamics in place, and privilege in place, but there are larger systemic and social structures that we need to break down.
2171.0	2188.0	<i>Speaker 3</i>: So the camp experience has really carried on, sso the other end of that on the cultural spectrum, I understand that at that time we were told that my grandmother had an exit interview from the camp, so she left when she was about eighteen years-old.
2188.0	2202.0	<i>Speaker 3</i>: And a FBI Agent who interviewed her and did her check to see if she was fit to be back in American society, checked-  Told her when you out there not to speak Japanese, don't practice any Japanese culture; don't do any of those things.
2202.0	2211.0	<i>Speaker 3</i>: So, and anybody who left the camps got that lecture, basically.  And so we were essentially the victims of cultural genocide, at that moment.
2211.0	2226.0	<i>Speaker 3</i>: And so for us to reclaim it in this way is a very radial act. It's a political act. I see this political act, and so that's why I play the instrument I do. That's why I hang out with these folks, and I speak Japanese, even though my parents don't.
2226.0	2233.03	<i>Speaker 3</i>: And so we're in a process now, three generations later- two generations later, reclaiming something that was taken from us.
2237.0	2249.0	<i>Speaker 1</i>: Wow! right! I hope you see now why I ask the question, if you mean Japanese-Americans from the west coast, whether it's Washington, Oregon, or California.
2249.0	2253.0	<i>Speaker 1</i>: Probably the internment is part of their family's story.
2253.0	2262.0	<i>Speaker 1</i>: It's part- It's important to understand that. And I was much struck by the ways in which several of our panelists were using very strong language to talk about what happened.
2262.0	2276.0	<i>Speaker 1</i>: It's been a long process across many decades and generations to use terms like concentration camp rather than, you know, internment camp or relocation center, right? Or to use words like cultural genocide.
2276.0	2282.0	<i>Speaker 1</i>: I don't know. Our understanding, our consciousness is always changing and moving right?
2282.0	2289.0	<i>Speaker 1</i>: And I think our political understanding of those years is, as well. I just briefly want to say that if you ever want to visit Manzanar, which is now a national park,
2289.0	2295.0	<i>Speaker 1</i>: I would absolutely say go, go; it's in the middle of nowhere, but it's an extraordinary place.
2295.0	2306.0	<i>Speaker 1</i>: And a particularly important day to go, if you could manage it, is the last Saturday every April, when the annual pilgrimage to Manzanar takes place.
2306.0	2311.0	<i>Speaker 1</i>: Organized by Japanese Americans. It's a day-long event that includes,
2311.0	2327.0	<i>Speaker 1</i>: ritual, music, memory, and since 9/11, they have included Muslim Americans, very self consciously and intentionally, in the middle of it, just so they can talk about what it means to have civil liberties violated.
2327.0	2338.0	<i>Speaker 2</i>: I just wanna say one thing in addition to Sean's very right-on remarks is that
2338.0	2350.0	<i>Speaker 2</i>: the experience of being in a concentration camp in America has really helped us understand the experience of Black Americans, of Native Americans.
2350.0	2362.0	<i>Speaker 2</i>: If it weren't for the fact that we were treated this way, I think we would be a less compassionate and political people.
2362.0	2380.28	<i>Speaker 2</i>: For myself, because I have a black family, and because my son is Muslim, 9/11 particularly had a very scary effect on me and still, the-
2383.0	2546.46	"<i>Speaker 1</i>: what's going on world wide Muslims and Islamophobia has a very vivid effect on my life so actually helps to expand our consciousness and sensitivity to what is going on around us today. 
<i>Speaker 2</i>: I realize we only have six minutes left, something like that, um, very quickly, Tori, I want to talk a little about you know the Arabs performance the way in which this becomes so central to these amazing panelists' experience and and um, exploration of Japanese American identity and I also want to make sure that you have a chance to ask questions about um because in a way you can see us do what we do over there you know today and tomorrow for sure if you haven't already.  Do any of you have questions?  Do any of you have questions?  Yes sir.  Let's answer your question. 
<i>Speaker 3</i>: I grew up in the 40s and we were told that there was a great danger of the West Coast Japanese being on the side of Japan and hurting the United States.  Were we told the truth or were we told lies? 
<i>Speaker 4</i>: The West Coast of the United States has a long history of racism directed towards Orientals, first the Chinese, right, the railroad workers.  The Chinese helped the railroads reach prominently points and that the whole story went on about that.  Japanese also worked on the railroads and and came as laborers actually as like in Hawaii as plantation workers.  They came to the United States under contracts, the bondage kinda contracts, um, but to get to the point of you know I mean they said it was for our own good to protect us right?  That there would be hangings and things like that well how come the machine guns were pointed in?  Not out there were machine guns towers at Manismark but the machine guns were pointed in.  You understand what I am saying?  Uh it was just the worst newspapers did, you know, the daughters of the American Revolution, the Grange, it was partly about greed it was taking over the land that Japanese Americans had taken land and dug up stones and trees and made this very poor agricultural land into a very productive land and if it weren't for that California wouldn't have its agro-business that it has"
2549.0	2558.0	<i>Speaker 1</i>: You know, and it was a land grab part of that story. It was a land grab.  Yup.
2558.0	2574.0	<i>Speaker 2</i>: There, there was also yellow journalism, so there were images of us in very uncomplimentary caricatures - buck teeth, and slanted eyes, and it's callings us the yellow peril.
2574.0	2598.0	<i>Speaker 2</i>: So it was a great preparation leading up to this moment of 1942, and it's a convenience, really, that Japan dropped the bomb on Hiroshima, I mean, in Pearl Harbor it became an excuse to execute, to do executive order 9022.
2598.0	2610.0	"<i>Speaker 3</i>: Also more concretely, and this isn't like a conspiracy theory, as they say, prior, in 1940, I believe, the US government commission was called the ""Munsin Report"","
2610.0	2619.0	<i>Speaker 3</i>: and it was essentially a survey to check the loyalty of Japanese-Americans, so there were workers in the CIA ,I believe, in the Japanese-American community observing.
2619.0	2630.0	<i>Speaker 3</i>: And that report came out and said that Japanese-Americans were actually a little bit too loyal, like it was, like, they were trying so, like, they were trying so hard to be American that they were, like, there was absolutely no danger at all.
2630.0	2638.0	<i>Speaker 3</i>: Then once Pearl Harbor happened, that's when executive order 9066 happened.
2638.0	2647.0	<i>Speaker 4</i>: Hello, I don't know if you guys talked about this earlier, but how do you guys feel about the US dropping two bombs on Japan.
2647.0	2655.0	<i>Speaker 4</i>: Do you feel like there were any other options, or do you think that's the most we could've done?
2655.0	2664.0	<i>Speaker 3</i>: That is a very complex question.  Um, I think that it will, obviously, we are not speaking on behalf of anybody, but ourselves.
2664.0	2671.0	<i>Speaker 3</i>: For me, personally, I don't know enough about the politics of the time to fully understand the ramifications.
2671.0	2678.0	<i>Speaker 3</i>: Um, I do think that an atomic bomb is never necessary.
2678.0	2686.0	<i>Speaker 3</i>: Um, I also think that wartime in general is I think it is larger than just the bomb.
2686.0	2691.0	<i>Speaker 3</i>: I think it goes back to a history of colonization, and I think it goes back to history of Manifest Destiny,
2691.0	2696.0	<i>Speaker 3</i>: and I think it goes back to a lot of things that led to a moment where a choice is made.
2696.0	2703.0	"<i>Speaker 3</i>: I don't if I can certainly say what the black or white, ""Yes or No"", is on that."
2703.0	2707.58	<i>Speaker 3</i>: But personally, I like to look at the logical picture, and I like to think about,
2710.0	2716.0	<i>Speaker 1</i>: You know, Japan was a country that was closed, and then America came and demanded trade agreements with guns pointed at Tokyo.
2716.0	2721.0	<i>Speaker 1</i>: And then Japan saw that as a threat, and chose to militarize.
2721.0	2727.0	<i>Speaker 1</i>: And so, at that moment you have one-upping, one-upping, one-upping because they were seeing how Europe was colonizing the rest of Asia.
2727.0	2733.0	"<i>Speaker 1</i>: Um, and so you sorta have this moment where it just becomes, ""Alright, let's see. They're doing something bad, so we're gonna do something bad,"""
2733.0	2737.0	"<i>Speaker 1</i>: ""so they're gonna do something bad, so we're gonna do something bad."" It just keeps getting worse, and worse, and worse."
2737.0	2739.0	<i>Speaker 1</i>: And then you have what's happening in the Middle East right now.
2739.0	2748.0	"<i>Speaker 1</i>: So this is something that's ongoing, and I think it's at a moment where its hard to look at isolated incidents and say, ""This was right or wrong,"" because there's so many layers beyond that."
2748.0	2760.0	<i>Speaker 2</i>: Japan was ready to, to give up before, before, and they knew that they were ready to give up the war.
2760.0	2769.0	<i>Speaker 2</i>: And they still dropped the bomb, which I had heard they wanted to see the result of what the bomb would do
2769.0	2781.0	<i>Speaker 2</i>: So Hiroshima was a very controlled- It was - It's surrounded by mountains, and they could measure the result of what the bomb could do.
2781.0	2791.0	<i>Speaker 2</i>: So- I don't know how-  Have any of you been to Hiroshima? So you saw that space. Really shocking!
2791.0	2797.0	<i>Speaker 2</i>: Uh-- and of course, her relatives- My relative was killed in Nagasaki.
2797.0	2805.0	<i>Speaker 2</i>: So, there were two different kinds of landscapes that they experimented on dropping. They could've dropped it anywhere,
2805.0	2809.0	<i>Speaker 2</i>: but these are the places that they, uh-
2809.0	2813.0	[SILENCE]
2813.0	2819.0	<i>Speaker 3</i>: I hate to stop, but we do have to. Um, I should say that in half an hour, at 1:15, we are going to perform over in the Sounds of California Tent
2819.0	2824.0	<i>Speaker 3</i>: Please join us. What we do is intentional, and beautiful, and joyous.
2824.0	2830.0	<i>Speaker 3</i>: But, here's the thing that you need to know, is that these stories inform what you are going to see in FandangObon.
2830.0	2839.0	<i>Speaker 3</i>: Let me also close by saying that, coming to consciousness, as we say in Ethnic Studies, coming to political consciousness, may happen at a particular moment.
2839.0	2848.0	"<i>Speaker 3</i>: For me, I had a great moment when I first heard ""A Grain of Sand,"" the album that Noboko, and Charlie Chin, and Chris Hijima recorded in 1973,"
2848.0	2851.0	<i>Speaker 3</i>: that came to consciousness as an Asian-American, and listening to that, that album.
2851.0	2856.0	"<i>Speaker 3</i>: However, I would also say that ""coming to consciousness"" is a process that goes on, and on."
2856.0	2861.0	<i>Speaker 3</i>: So, Thank you for coming and helping on our continued efforts to come to consciousness.
2861.0	2866.0	<i>Speaker 3</i>: Join us over at FandangObon in half an hour, and be part of that bigger project.
2866.0	2873.0	<i>Speaker 3</i>: Thank you so much for being a great audience. Thank you for sharing your stories. [[Applause]]
2873.0	2879.0	<i>Speaker 3</i>: [[Third Speaker]] Thank you so much to [[?]] [[?]] for sharing your- your stories and insights with us.
2879.0	2888.0	<i>Speaker 3</i>: Our next session starts right at 1 o'clock. Uh we'll have the American Immigration Council speaking with some DREAMERS.
2888.0	2894.25	Uh, while you're waiting for the next session, please take the opportunity to visit one or the other of our red boards to map your own immigration experiences.
