start	end	original_text
1643.0	1647.0	<i>Speaker 2</i>: I have stickers to give out, I'm more than happy to share, I'm proud to do so
1647.0	1649.0	"<i>Speaker 2</i>: I have stickers ""I am an immigrant"" ""I stand with immigrants"""
1649.0	1655.0	<i>Speaker 2</i>: and it's so appropriate for On the MOve, today at the National Mall.
1655.0	1657.0	<i>Speaker 2</i>: In Washington D.C. so please feel free to take some, love for you to share with your friends and families.
1657.0	1661.0	<i>Speaker 2</i>: You stand with immigrants, if you are an immigrant, we celebrate you
1661.0	1665.0	<i>Speaker 2</i>: Uh -- We are the fabric of this country among many, many groups and folks
1665.0	1670.0	"<i>Speaker 2</i>: I see -- uh -- somebody walking with ""I am an Immigrant"" T-Shirt! Yee-ees!"
1670.0	1674.0	<i>Speaker 2</i>: Alright, so, more than happy to do that. uh-- just want to give a shout-out to
1674.0	1678.0	<i>Speaker 2</i>: The Youth of Color, who come from immigrant families, who are here today
1678.0	1684.0	<i>Speaker 2</i>: that I had a blessing to work with -- Asian-American League, Young People if you can show yourselves, Let them know that you're here -ish
1684.0	1685.58	<i>Speaker 2</i>: Yes, I know, it's being forced [[Applause]]
1689.0	1693.0	<i>Speaker 1</i>: Um, I'm Vietnamese. My family comes from Vietnam.
1693.0	1696.0	They were part of the boat refugees who came to the US.
1696.0	1699.0	So when I think about migration, I think about how people move,
1699.0	1702.0	and the reasons for they move and a lot of them have to do with survival.
1702.0	1707.0	So my story is about survival and it continues to build-
1707.0	1710.0	It will be about survival and so this poem that I wrote more than two day-
1710.0	1713.0	"Uh a decade ago when I started this journey in poetry is called ""The Anthology."""
1713.0	1716.0	And I'd love to close this out with this poem.
1716.0	1724.0	Uh and as I'm working on putting together a collection of poems this will be a part of it.
1724.0	1730.0	The Anthology is dedicated to the real life stories and struggles of the following Southeast Asian women,
1730.0	1736.0	I honor their strength, courage, and wisdom. They are [[?]] my mother who was a refugee from the Vietnam War,
1736.0	1743.0	"Denise Alfonco, author of ""To The End of Hell,"" one woman's struggle to survive the Cambodia Khmer Rouge,"
1743.0	1750.0	and Lillian Alletle, the mother of the late Joseph Alletle who was killed in a hate crime in 1998.
1750.0	1753.0	I've been writing about the stories that matter to me the most.
1753.0	1758.0	Unlike fictional novels, these stories are undeniably profound,
1758.0	1761.0	and the English classes with the all American teachers
1761.0	1766.0	do not understand what it means to have an identity hyphenated, Vietnamese-American.
1766.0	1769.0	I've been writing about the issues that matter to me the most,
1769.0	1772.0	about the people who were still [[?]] for refuge but have never found it.
1772.0	1776.0	The war that gave birth to the refugees who sought for refugee but have never found it.
1776.0	1779.0	My homeland is still struggling for freedom and equality,
1779.0	1782.0	my country is still divided between simplicity and democracy.
1782.0	1785.0	The poor are on their hands and knees while conscious citizens are dying to speak.
1785.0	1788.0	Where are the human rights...
1788.0	1790.0	for the Vietnamese?
1790.0	1797.0	I've been writing about the struggles that matter to me the most like those that belonged to my mother who escaped Haiphong Vietnam in '81 and barely made it past the coast,
1797.0	1802.0	drifting solemnly at sea with no mother, with no father, with no brother, no sister.
1802.0	1805.0	She was holding on to the hands of strangers crowded on a small wooden boat and,
1805.0	1811.0	with no food and with no water and with no idea whether or not she would live or die and only...
1811.0	1815.0	by the grace of hope, she was able to survive.
1815.0	1822.0	I've been writing about her story as I wipe tears from my eyes, crying because I know the pain [[?]] will never die.
1822.0	1825.0	She gave birth to her first child just so hope would never die.
1825.0	1831.0	And in America she trusted, the America that gave her two shifts and two jobs instead of an opportunity for education,
1831.0	1836.0	her America told her, your opportunity is an assimilation, remember because this is your education
1836.0	1842.0	and for most of my life all she has ever known is [[?]]through her bare hands.
1842.0	1845.0	ON the day that I was born, she held me in her arms and whispered,
1845.0	1852.0	"""You will not suffer as I have, you are an American."
1852.0	1855.0	"[Speaks Vietnamese] [Translates]: I am Vietnamese-American."""
1855.0	1859.0	So I've been listening to the voices in my surrounding communities,
1859.0	1865.0	from the, those who understand the fall, the murder the spirits of the free, like my [[?]] brothers and sisters carrying on the devastations of their mothers and fathers
1865.0	1874.0	from the same war that gave birth to ruthless leader. The Red Rouge with the red rifles with the red hands and the red butt stains on the killing fields and broken lands.
1874.0	1882.0	A wife can never forget the images of her husband being slaughtered, as much as she tries she can't.
1882.0	1893.0	And in her memories are images of her daughter dying from hunger. A mother can never forget. As much as she tries she can't.
1893.0	1898.0	So I've been learning from the elders who come before me seeking peace from the unanswered American dream
1898.0	1906.0	like the mother of a Filipino postal worker whose son was shot nine times in broad American daylight, so I ask why?
1906.0	1910.0	Why is a brother too Asian and not just American?
1910.0	1914.0	So now I've been speaking about the issues that matter to me the most.
1914.0	1919.0	In all struggles of life, we most remain strong so please remember these words deeper than your hearts:
1919.0	1926.0	Keep on fighting, do not be afraid, [repeats phrase in Vietnamese twice]. Right?
1926.0	1928.53	And speak about the stories that matter to you the most.
1930.0	1936.0	[[applause]]
1936.0	1939.0	[SILENCE]
1939.0	1944.0	<i>Speaker 1</i>: One more poem. Are y'all still good? Hydrated? Good.
1944.0	1949.0	Um. So, I was talking about the different parts...um...
1949.0	1953.0	The different parts of my life where I write poems to my father, um.
1953.0	1956.0	I actually will be back on the stage at 2:45 with Regie Cabico
1956.0	1961.0	uh, we're doing a conversation on what it is to be Filipino and queer and other poems, so
1961.0	1964.0	[clears throat] I will do the other poems there, but, uh, I wanted to do this poem because
1964.0	1970.0	particularly now in my life, uh, I just started identifying as being trans about a year ago
1970.0	1974.0	and, um, it's not something that I have come out and told my parents yet because
1974.0	1979.0	coming out as being gay was hard enough and that took about ten years of healing.
1979.0	1983.0	Um, so I'm going to do this poem now which is the first poem I've ever written
1983.0	1985.0	about identifying as being trans
1985.0	1991.0	Um, sort of... to my father hoping he hears me all the way in California.
1991.0	1996.0	[SILENCE]
1996.0	1998.0	Some nights,
1998.0	2004.0	I wake up choking to the woman inside of me trying to claw her way out of my mouth.
2004.0	2010.0	She waits until I am sleeping because it is the only time I do not try to forget her.
2010.0	2017.0	Sometimes, when I am alone, I can hear her weeping in between the times I inhale and exhale.
2017.0	2022.0	When I bind my chest, I feel more than just the suffocation of my body,
2022.0	2026.0	I feel hurt inside of me, gasping for air.
2026.0	2030.0	I know she is terrified I am trying to squeeze her out of me for good.
2030.0	2036.0	For a while, I tried. I swallowed her in front of other men to not seem weak.
2036.0	2040.0	I stiffened up every time I felt her welling up behind my eyes.
2040.0	2044.0	Used her as a scapegoat the times anger was the only prayer in my mouth.
2044.0	2048.0	Blamed her for the depression, the anxiety, the dysphoria,
2048.0	2052.0	the dirty looks in public restrooms and fitting rooms for being a goddamn box
2052.0	2056.0	To check on paperwork, I hated her for having the audacity to stay
2056.0	2059.0	even after I demanded her to leave.
2059.0	2063.0	I also mourned, and I grieved.
2063.0	2068.0	I didn't know how to say goodbye, I didn't know if I had to.
2068.0	2074.0	When my therapist told me I have internalized misogyny, I cried.
2074.0	2078.0	Until the woman in me finally poured out my eyes and onto the floor
2078.0	2083.0	She has never said I told you so, she has only ever offered me a book of poems
2083.0	2087.0	written by the person I used to be, and now, here, in front of this mirror that I
2087.0	2089.0	that I begged to tell me lies,
2089.0	2092.0	I am desperately looking for something that resembles something familiar
2092.0	2097.0	but I've only ever performed by poems in a higher pitch and I fear a lower frequency
2097.0	2102.0	will have me relearn what it means to be quiet when all I want to do is scream
2102.0	2107.0	I am here, this is me, but my refusal to remember her is also my refusal to become a man
2107.0	2111.0	who does not fall victim to fragile masculinity, to be a man
2111.0	2115.0	does not mean to forget all the parts of me that is woman, that is soft,
2115.0	2119.0	that is compassionate, that is the only version of myself that I have ever been damn proud of.
2119.0	2124.0	To become the day, that I can embrace my femininity, will be the day I have stepped
2124.0	2126.0	into my true masculinity.
2126.0	2132.0	I would be lying, if I said the noise of patriarchy does not keep me up at night sometimes
2132.0	2136.0	I let her out before I go to bed, we do not speak.
2136.0	2140.0	I do not remember the last time I looked her in the eye but she just lies
2140.0	2145.0	next to me, quiet, she puts her arms around me and reminds me I am not alone and
2145.0	2147.79	Sometimes, it is the only time I can be put to sleep.
2149.0	2155.0	<i>Jerrica Escoto</i>: To dismiss her, is to dismiss the fact that she is the reason why I am still alive.
2155.0	2159.0	<i>Jerrica Escoto</i>: I am nothing, without the parts of me I have been and will become.
2159.0	2163.0	<i>Jerrica Escoto</i>: I am nothing, without the woman who lives inside of me.
2163.0	2166.0	[crowd applause]
2166.0	2170.0	<i>Regie Cabico</i>: Let's give it up for Jerrica Escoto everybody!
2170.0	2183.0	<i>Regie Cabico</i>: Let's welcome back to the stage for a final Capturing Fire. Let's give it up for Gowri K, Dia Bui, and Jerrica Escoto.
2183.0	2190.0	<i>Regie Cabico</i>: Could I ask someone to snap a photo? Someone? Thank you so so much.
2190.0	2194.0	<i>Regie Cabico</i>: I'm Regie Cabico.
2194.0	2200.0	<i>Regie Cabico</i>: Yeah. You will see me perform with Jerrica. He and I will be performing at 2:45 right here.
2200.0	2209.0	<i>Regie Cabico</i>: um, and also group group photo
2209.0	2211.0	<i>Regie Cabico</i>: Thank you so much.
2211.0	2224.0	<i>Regie Cabico</i>: Big big shoutout to the Smithsonian Latino Center; Asian Pacific American Center; Triple-A, which is not what you think, The American Anthropological Association
2224.0	2245.0	<i>Regie Cabico</i>: with collaboration of Anacostia Community Museum; National Museum of American History; On the Move advisory committee; youth advisory council; the National Park Service; WAMU; United States Citizenship and Immigration Services; Poets and writers; and all of our ancestors.
2245.0	2248.0	<i>Regie Cabico</i>: um. Thank you so much. We will see you very very soon.
2248.0	2259.0	<i>Regie Cabico</i>: I need a drink. I'm single and available. So, if you have a brother, an uncle, a great-great-grandfather, or someone who has beer and/or ice cream. I also do shiatsu.
2259.0	2264.0	<i>Regie Cabico</i>: Thank you.
2264.0	2274.0	<i>Regie Cabico</i>: And big big shoutout to Jessie, our fabulous tech and Olivia Cadaval, and Sojin Kim, and Amalia, and all the folks at Folk Life. Thank you.
2274.0	2307.93	[crowd applause]
