start	end	original_text
2686.0	2703.0	Y en cuarenta y cincuenta años dice que quiza ellos no van estar aqui, pero quieren dejar su legado para que la gente nueva, sea Afghanistani o no afghanistani, se pueda, este, llegar a la musica para aprender la tradicion. (And in 40, or 50 years, they say that perhaps they will not be here, but they want to leave a legacy, so that the new people, be them Afghani or not Afghani, can come to the music to learn the tradition.)
2703.0	2720.0	Bueno, es importante yo agradezco que ustedes siendo jovenes estan haciendo este trabajo para que las otras generaciones mas jovenes continúen con la tradicion y la querensa por la musica de Afghanistan pero que hay de quienes ustedes aprendieron de -- aparte de tú familia--  (Good, it is important and I am grateful that you, being young, are doing this work so that other generations, younger, can continue the tradition and the want for the music from Afhanistan, but what is there of the people you learned from, aside from your family)
2720.0	2750.0	"Por su puesto, los abuelos o las abuelas, la gente mayor de Afghanistan que vive quizas en Freemont o en todo California y que son musicos? (of course, the grandpas, the grandmas, the older people of Afghanistan that live prehaps in Freemon or in all of California and are musicians?"" [00:45:2 She says she appreciates that young people like you are carrying on this tradition. What have you learned yourself from other Afghani people living in California -- older people. Are there other things you've learned from older people of Afghanistani descent in California?"
2750.0	2752.0	[Speaking Spanish] O quizas si an tocado con ellos a lo mejor con musicos viejos? (Or perhaps you have played with them, perhaps with old musicians?)
2752.0	2760.0	Have you played with older musicians, for example in California?
2760.0	2758.0	[Speaking Spanish} En California?
2758.0	2762.2	In California [affirmative], yes.
2764.0	2768.0	"<i>Homayoun Sakhi</i>: I don't know. [[laughter]] 
<i>Speaker 1</i>: (laughs)Que no sabe! Lo tiene que pensar."
2768.0	2771.0	<i>Homayoun Sakhi</i>: Like, like, like You're saying like, afghan?
2771.0	2774.0	<i>Chelis</i>: Si. Si. Si
2774.0	2785.0	<i>Salar Nader</i>: Uhhh, Sunday. I yeah I would play with uh... his name is uh Aziz Erabi
2785.0	2787.0	<i>Speaker 1</i>: Oh! Aziz Erabi
2787.0	2797.0	<i>Speaker 1</i>: Si Si. Ha tocado con Aziz Erabi. Era bien. si, si y que tiene su disco en la ruli me acuerdo ese disco. [[laughter]]
2797.0	2802.0	<i>Speaker 3</i>: Bien, que hacen además ustedes para hacer el lo que Salar mencionaba hace un momento.
2802.0	2810.0	<i>Speaker 3</i>: Estar en este tiempo moderno digamos, en este 2016 pero no desconectarse del pasado.
2810.0	2818.0	<i>Speaker 1</i>: So what do you need to do to live in these modern times, 2016, and not disconnect from the past?
2818.0	2820.0	<i>Speaker 1</i>: Which is a little bit like what you were describing.
2820.0	2823.0	<i>Salar Nader</i>: Eat a lot of ceviche [[laughter]]
2823.0	2828.0	"<i>Speaker 1</i>: Comer mucho ceviche. [[laughter]] 
<i>Chelis</i>: Bien Afghanistan. [[laughter]]"
2828.0	2830.0	<i>Salar Nader</i>: What do we need to do to maintain
2830.0	2834.0	"<i>Speaker 1</i>: Como para sostener, o sea, mantener la tradición. 
<i>Chelis</i>: Si, si"
2834.0	2844.0	<i>Salar Nader</i>: Well, we wake up and you can never kick the Afghan out of the Afghan. No matter what you do, you know, we're we're we're--
2844.0	2859.0	<i>Salar Nader</i>: We maintain our language, we speak Farsi-- Humayoun speaks Farsi and Pashto. We cook our traditional foods, we, we pray, we, we maintain our spirituality, and, and we have our families.
2859.0	2868.0	<i>Salar Nader</i>: You know, thank God, the blessings uh we've been very lucky and fortunate to have a second home outside of Afghanistan and California.
2868.0	2874.0	<i>Salar Nader</i>: Where you know we have our communities and we are maintaining, like I said again, maintaining our roots.
2874.0	2886.0	<i>Salar Nader</i>: Evolving with the times but still maintaining our roots and open to collaborating all of it. But at the same time just reminding ourselves where we came from.
2886.0	2897.0	<i>Salar Nader</i>: How hard our ancestors worked to give us the knowledge, his father, his grand guru [?] who also came to the States in 1974.
2897.0	2909.0	<i>Salar Nader</i>: And and-- you know these are quick times. Social media-- viral videos and uh you can really lose yourself in this.
2909.0	2920.0	<i>Speaker 1</i>: Cuando amanecen, o sea cuando despiertan cada día, ellos viven su vida de Afghanistanes. Porque de la gente de Afghanistan no se puede quitar lo Afghanistan. No cierto?
2920.0	2928.0	<i>Speaker 1</i>: Y ademas, vivimos-- en una situación aquí en California. Por ejemplo, que aprendió de su abuelo Homayoun.
2928.0	2940.0	<i>Speaker 1</i>: Y estamos con esta época de medios sociales, verdad? Que se puede perder en los medios sociales.
2940.0	2952.0	<i>Speaker 1</i>: Pero ellos practican su espiritualidad, su comida, su su su vida familiar, y todas las tradiciones. O sea viven la vida de ser Afghanistani en California.
2952.0	2961.0	<i>Speaker 1</i>: Y eso es lo que están haciendo como para promover-- la-- la-- la continuidad de su cultura en California.
2961.0	2967.0	<i>Salar Nader</i>: And I just want to add one more thing. Is that Homayoun, you go back to Afghanistan right? Like 2, 3 times a year?
2967.0	2968.0	<i>Homayoun Sakhi</i>: Yes, uh huh.
2968.0	2972.0	<i>Speaker 1</i>: Y Homayoun regresa a Afghanistan periódicamente tambien.
2972.0	2979.0	<i>Salar Nader</i>: Yeah. So no matter what's happening or what you see in the media that's happening in Afghanistan on a daily basis.
2979.0	2985.0	<i>Salar Nader</i>: We actually still go back. We go back together. We're actually planning on going back in October and we teach music there.
2985.0	2995.0	<i>Salar Nader</i>: Homayoun's 60 students that he's mentioning, I just wanna kind of add this, those are 60 professional recording concert-playing musicians.
2995.0	2999.0	<i>Salar Nader</i>: That's not to mention the hundreds of others that are just studying. Right?
2999.0	3001.0	<i>Homayoun Sakhi</i>: [[incohenerent]]
3001.0	3009.0	<i>Speaker 1</i>: Y ellos-- este-- estaban diciendo que primeramente los estudiantes, los 60 estudiantes, que menciono Homayoun.
3009.0	3014.0	<i>Speaker 1</i>: Son al nivel profesional y ademas hay como centenares de otros estudiantes.
3014.0	3021.0	<i>Speaker 1</i>: Y a pesar de lo que se-- se da cuentos, se oyen en los medios, en la television, en lo que sea
3021.0	3029.0	<i>Speaker 1</i>: Ellos si regresan a su-- a Afghanistan para enseñar, para dar classes y para tocar.
3029.0	3033.0	<i>Speaker 1</i>: Para mantener contacto con su cultura
3033.0	3042.0	<i>Crowd</i>: [[cross talk]]
3042.0	3044.0	<i>Speaker 5</i>: Do you like track and field?
3044.0	3047.0	<i>Salar Nader</i>: I love track and field.
3047.0	3053.0	<i>Speaker 5</i>: Yeah, uh-- I was wondering if in Afghanistan is there track and field?
3053.0	3063.0	<i>Salar Nader</i>: The Afghanistan track and field-- track and field by itself-- olympics was [[support to our wish?]]. They love it.
3063.0	3072.0	<i>Speaker 1</i>: La pregunta es, si en Afghanistan les gusta track and field, o sea el deporte olímpico. Y dice que les encanta. Y sí, se pratica
3072.0	3084.0	<i>Salar Nader</i>: You know, I should also mention that Homayoun, growing up in his teenage years-- He's told me while we're on tour or traveling, you know, you're on the road with each other for a month in each other's face everyday on stage.
3084.0	3089.0	<i>Salar Nader</i>: So it's like new stories, what are we gonna talk about. And at one time Homayoun liked Martial Arts.
3089.0	3097.0	<i>Salar Nader</i>: Like uh-- Bruce Lee. Taekwondo... [Laughter] I mean, no, really. Seriously. So watch out, don't [laughter]... Be careful!
3097.0	3104.0	<i>Chelis Lopez</i>: Tenemos tiempo para una pregunta más aqui, por favor.
3104.0	3114.0	<i>Speaker 6</i>: How do you promote Afghan music in America? How do you keep it alive? I heard you talking about growing up with house parties.
3114.0	3116.0	<i>Salar Nader</i>: Right.
3116.0	3119.0	<i>Speaker 6</i>: And I suspect there's some attraction in festivals.
3119.0	3120.0	<i>Salar Nader</i>: Right.
3120.0	3126.0	<i>Speaker 6</i>: But does it play well in clubs? In American club style settings? How do you promote it?
3126.0	3139.0	<i>Salar Nader</i>: Yeah, it's really tough. It's really really tough and we, this is something we deal with on a daily basis. We're living in the time of Justin Bieber and like boy bands and that's never gonna go away.
3139.0	3147.0	<i>Salar Nader</i>: So we're in this tiny little slither of world music and we're like a sub genre of a sub genre of a sub genre of world music.
3147.0	3161.0	<i>Salar Nader</i>: Afghan music? Like, a lot of people don't even know that we exist actually. Uh, you know, post 9/11 people thought Afghan music - since it was banned - had no idea that there was actually a history of Afghan music.
3161.0	3171.0	<i>Salar Nader</i>: And that goes back a couple of thousand years. To Sufi chanting, Qawwali Farsi music for [?] spiritual. That's what it was.
3171.0	3183.0	<i>Salar Nader</i>: So, night clubs. We don't -- We never say no because the integrity of the instrument is such a pure and spiritual instrument that -- you know, if you have kind of like--
3183.0	3193.0	<i>Salar Nader</i>: People taking shots of tequila and having beer while they're performing it's just not a great feeling because the instruments are supposed to make you feel intoxicated.
3193.0	3200.0	<i>Salar Nader</i>: Are supposed to heal you and-- and have those medicinal qualities in the instrument
3200.0	3206.0	<i>Salar Nader</i>: I mean you just listen to the rubab in the morning, you just listen to it, it will really make your day.
3206.0	3210.0	<i>Salar Nader</i>: I promise you, you listen to 15, 20 minutes of rubab you will be healed.
3210.0	3232.0	<i>Homayoun Sakhi</i>: And also I want to tell you, uh like sometime you know, I was feeling sick and I we nt on stage. Like I'm not feeling anything, just like I'm playing that certain -- At that time it's just I wanna play and I want to feel my music. And that's it.
3232.0	3234.0	<i>Salar Nader</i>: Right.
3234.0	3256.0	"<i>Speaker 1</i>: La pregunta era 
<i>Salar Nader</i>: But to maintain for support and whatnot, I mean we're open to playing outdoor, indoor, you name it. But we need the help of all the, any presenter, any label that's out there that's listening to this, I mean we're more than willing to get this music out there, we have to. We have to. So we need the help and support"
3256.0	3306.0	<i>Salar Nader</i>: La pregunta era como se promeve a parte de las festivales y los clubes, como promeve la musica de Afghanistan, la musica de ellos aqui en la sociedad y en breve, dice que si estan abiertos tocar en clubes, que dice Homayoun que lo que importa es llegar, sentir su musica, y tocar. La situacion, que sea. Dice Salar que este, ellos estan abiertos tocar pero a veces si la gente esta bebiendo por ejemplo, cerveza, le da un poco de pena porque la musica es lo que, es lo que emborracha la gente digamos, en la tradicion de ellos y no se necesita cerveza y nada como emborracharse. Pero estan abiertos tocar en cualquier situacion. Estan abiertos a grabar con cualquier sello de discos. Estan abiertos a cualquier posibilidad.
3306.0	3318.0	"<i>Chelis</i>: Pues, muchas gracias a los dos Salar y Humayoun por estar con nosotros en esta edicion especial de RadioBilingue. Gracias. 
<i>[Salar Nader]</i>: Gracias Radio Bilingue [laughter] Muchos gracias. Thank you."
3318.0	3370.0	"<i>Chelis</i>: Gracias a ustedes tambien por estar aqui, la audiencia. Esta ha sido una cubertura especial de Radio Bilingue . Desde el festival de Folklore de la Smithsonian. En el paseo nacional en la ciudad de Washington. El festival celebra en esta decision a dos comunidades ""los vascos inovacion mediante la cultura"" y ""sonidos de California"". Esta es una produccion de Radio Bilingue realizada en colaboracion con la Alianza para las artes tradicionales de California y el centro para el Folklore y la Herencia Cultural de la Smithsonian. Agradecemos la colaboracion especial de Steve Fisher director technico Sun Jim Kim, coordernadora del program dentro del festival del Folklore de Smithsonian. Los fondos proceden en parte del consejo de las Artes de California y el fondo Nacional para las artes el equipo de campo incluye el ingeniero Michael Yoshida el productor executivo es Samuel Orozco, el productor general Hugo Moralez. Yo soy Chelis Lopez, gracias!"
3370.0	3371.04	<i>Chelis</i>: Thank You so much, Thank you!
